EREIGNISJAHR_N;Bezirk;GESCHLECHT_CD_T;alt7;anzTF
2020;1003;M;12;11
2020;1003;M;13;12
2020;1003;M;14;15
2020;1003;M;15;31
2020;1003;M;16;36
2020;1003;M;17;29
2020;1003;M;18;45
2020;1003;M;19;27
2020;1003;M;20;3
2020;1004;F;1;1
2020;1004;F;5;1
2020;1004;F;6;2
2020;1004;F;7;3
2020;1004;F;8;2
2020;1004;F;9;1
2020;1004;F;10;2
2020;1004;F;11;6
2020;1004;F;12;8
2020;1004;F;13;17
2020;1004;F;14;21
2020;1004;F;15;23
2020;1004;F;16;39
2020;1004;F;17;61
2020;1004;F;18;90
2020;1004;F;19;73
2020;1004;F;20;58
2020;1004;M;1;1
2020;1004;M;2;1
2020;1004;M;4;1
2020;1004;M;5;1
2020;1004;M;6;1
2020;1004;M;8;5
2020;1004;M;9;2
2020;1004;M;10;11
2020;1004;M;11;13
2020;1004;M;12;17
2020;1004;M;13;23
2020;1004;M;14;32
2020;1004;M;15;51
2020;1004;M;16;70
2020;1004;M;17;68
2020;1004;M;18;75
2020;1004;M;19;50
2020;1004;M;20;19
2020;1005;F;4;1
2020;1005;F;9;1
2020;1005;F;10;1
2020;1005;F;11;1
2020;1005;F;12;3
2020;1005;F;14;5
2020;1005;F;15;4
2020;1005;F;16;9
2020;1005;F;17;16
2020;1005;F;18;33
2020;1005;F;19;37
2020;1005;F;20;7
2020;1005;M;6;1
2020;1005;M;8;2
2020;1005;M;9;1
2020;1005;M;10;1
2020;1005;M;11;1
2020;1005;M;12;3
2020;1005;M;13;9
2020;1005;M;14;8
2020;1005;M;15;20
2020;1005;M;16;24
2020;1005;M;17;28
2020;1005;M;18;20
2020;1005;M;19;12
2020;1005;M;20;6
2020;1006;F;8;1
2020;1006;F;9;2
2020;1006;F;10;3
2020;1006;F;11;3
2020;1006;F;12;5
2020;1006;F;13;4
2020;1006;F;14;6
2020;1006;F;15;4
2020;1006;F;16;18
2020;1006;F;17;29
2020;1006;F;18;30
2020;1006;F;19;33
2020;1006;F;20;14
2020;1006;M;7;1
2020;1006;M;8;2
2020;1006;M;10;3
2020;1006;M;11;9
2020;1006;M;12;9
2020;1006;M;13;12
2020;1006;M;14;14
2020;1006;M;15;22
2020;1006;M;16;36
2020;1006;M;17;40
2020;1006;M;18;35
2020;1006;M;19;20
2020;1006;M;20;7
2020;1007;F;10;1
2020;1007;F;12;2
2020;1007;F;13;5
2020;1007;F;14;1
2020;1007;F;15;6
2020;1007;F;16;5
2020;1007;F;17;10
2020;1007;F;18;15
2020;1007;F;19;17
2020;1007;F;20;7
2020;1007;M;6;1
2020;1007;M;8;1
2020;1007;M;10;1
2020;1007;M;11;2
2020;1007;M;12;2
2020;1007;M;13;5
2020;1007;M;14;4
2020;1007;M;15;3
2020;1007;M;16;13
2020;1007;M;17;13
2020;1007;M;18;17
2020;1007;M;19;8
2020;1007;M;20;3
2020;1101;F;10;1
2020;1101;F;11;1
2020;1101;F;12;1
2020;1101;F;13;3
2020;1101;F;14;2
2020;1101;F;15;4
2020;1101;F;16;8
2020;1101;F;17;17
2020;1101;F;18;17
2020;1101;F;19;18
2020;1101;F;20;6
2020;1101;M;1;1
2020;1101;M;6;1
2020;1101;M;10;2
2020;1101;M;11;4
2020;1101;M;12;5
2020;1101;M;13;7
2020;1101;M;14;11
2020;1101;M;15;12
2020;1101;M;16;11
2020;1101;M;17;11
2020;1101;M;18;10
2020;1101;M;19;9
2020;1101;M;20;3
2020;1102;F;12;3
2020;1102;F;14;3
2020;1102;F;15;3
2020;1102;F;16;7
2020;1102;F;17;13
2020;1102;F;18;14
2020;1102;F;19;10
2020;1102;F;20;14
2020;1102;M;10;1
2020;1102;M;11;1
2020;1102;M;12;4
2020;1102;M;13;3
2020;1102;M;14;10
2020;1102;M;15;8
2020;1102;M;16;10
2020;1102;M;17;15
2020;1102;M;18;12
2020;1102;M;19;16
2020;1102;M;20;5
2020;1103;F;10;1
2020;1103;F;12;2
2020;1103;F;13;1
2020;1103;F;14;1
2020;1103;F;16;5
2020;1103;F;17;2
2020;1103;F;18;10
2020;1103;F;19;9
2020;1103;F;20;7
2020;1103;M;11;2
2020;1103;M;12;1
2020;1103;M;13;1
2020;1103;M;14;3
2020;1103;M;15;2
2020;1103;M;16;3
2020;1103;M;17;4
2020;1103;M;18;8
2020;1103;M;19;4
2020;1104;F;1;1
2020;1104;F;8;1
2020;1104;F;11;1
2020;1104;F;12;3
2020;1104;F;13;1
2020;1104;F;14;3
2020;1104;F;15;4
2020;1104;F;16;2
2020;1104;F;17;11
2020;1104;F;18;15
2020;1104;F;19;14
2020;1104;F;20;6
2020;1104;M;1;1
2020;1104;M;8;1
2020;1104;M;9;1
2020;1104;M;10;2
2020;1104;M;11;3
2020;1104;M;12;1
2020;1104;M;13;7
2020;1104;M;14;7
2020;1104;M;15;11
2020;1104;M;16;10
2020;1104;M;17;17
2020;1104;M;18;15
2020;1104;M;19;12
2020;1104;M;20;5
2020;1105;F;1;1
2020;1105;F;9;2
2020;1105;F;11;4
2020;1105;F;12;3
2020;1105;F;13;4
2020;1105;F;14;1
2020;1105;F;15;7
2020;1105;F;16;8
2020;1105;F;17;16
2020;1105;F;18;31
2020;1105;F;19;23
2020;1105;F;20;9
2020;1105;M;6;2
2020;1105;M;8;1
2020;1105;M;9;1
2020;1105;M;10;2
2020;1105;M;11;1
2020;1105;M;12;5
2020;1105;M;13;3
2020;1105;M;14;7
2020;1105;M;15;9
2020;1105;M;16;18
2020;1105;M;17;16
2020;1105;M;18;24
2020;1105;M;19;16
2020;1105;M;20;6
2020;1106;F;5;1
2020;1106;F;9;1
2020;1106;F;10;3
2020;1106;F;11;2
2020;1106;F;12;6
2020;1106;F;13;4
2020;1106;F;14;10
2020;1106;F;15;14
2020;1106;F;16;26
2020;1106;F;17;33
2020;1106;F;18;59
2020;1106;F;19;68
2020;1106;F;20;19
2020;1106;M;5;1
2020;1106;M;6;2
2020;1106;M;8;2
2020;1106;M;9;1
2020;1106;M;10;4
2020;1106;M;11;3
2020;1106;M;12;14
2020;1106;M;13;14
2020;1106;M;14;27
2020;1106;M;15;18
2020;1106;M;16;30
2020;1106;M;17;40
2020;1106;M;18;42
2020;1106;M;19;26
2020;1106;M;20;15
2020;1107;F;1;1
2020;1107;F;5;1
2020;1107;F;9;1
2020;1107;F;11;2
2020;1107;F;12;5
2020;1107;F;13;8
2020;1107;F;14;14
2020;1107;F;15;12
2020;1107;F;16;18
2020;1107;F;17;37
2020;1107;F;18;51
2020;1107;F;19;60
2020;1107;F;20;24
2020;1107;M;1;2
2020;1107;M;6;1
2020;1107;M;8;1
2020;1107;M;10;4
2020;1107;M;11;3
2020;1107;M;12;5
2020;1107;M;13;15
2020;1107;M;14;14
2020;1107;M;15;24
2020;1107;M;16;38
2020;1107;M;17;47
2020;1107;M;18;58
2020;1107;M;19;28
2020;1107;M;20;16
2020;1108;F;1;1
2020;1108;F;7;1
2020;1108;F;8;1
2020;1108;F;9;2
2020;1108;F;10;2
2020;1108;F;11;2
2020;1108;F;12;6
2020;1108;F;13;8
2020;1108;F;14;6
2020;1108;F;15;20
2020;1108;F;16;25
2020;1108;F;17;45
2020;1108;F;18;78
2020;1108;F;19;64
2020;1108;F;20;29
2020;1108;M;1;1
2020;1108;M;4;1
2020;1108;M;7;2
2020;1108;M;8;1
2020;1108;M;10;6
2020;1108;M;11;10
2020;1108;M;12;11
2020;1108;M;13;15
2020;1108;M;14;26
2020;1108;M;15;29
2020;1108;M;16;29
2020;1108;M;17;42
2020;1108;M;18;60
2020;1108;M;19;24
2020;1108;M;20;8
2020;1109;F;8;2
2020;1109;F;9;1
2020;1109;F;10;1
2020;1109;F;12;4
2020;1109;F;13;2
2020;1109;F;14;2
2020;1109;F;15;7
2020;1109;F;16;13
2020;1109;F;17;20
2020;1109;F;18;25
2020;1109;F;19;25
2020;1109;F;20;9
2020;1109;M;6;1
2020;1109;M;7;1
2020;1109;M;8;1
2020;1109;M;10;1
2020;1109;M;11;1
2020;1109;M;12;3
2020;1109;M;13;7
2020;1109;M;14;4
2020;1109;M;15;7
2020;1109;M;16;10
2020;1109;M;17;17
2020;1109;M;18;18
2020;1109;M;19;15
2020;1109;M;20;3
2020;1110;F;10;2
2020;1110;F;12;1
2020;1110;F;13;1
2020;1110;F;14;3
2020;1110;F;15;3
2020;1110;F;16;6
2020;1110;F;17;9
2020;1110;F;18;22
2020;1110;F;19;18
2020;1110;F;20;6
2020;1110;M;5;1
2020;1110;M;8;1
2020;1110;M;9;1
2020;1110;M;10;2
2020;1110;M;11;2
2020;1110;M;12;1
2020;1110;M;13;6
2020;1110;M;14;3
2020;1110;M;15;11
2020;1110;M;16;9
2020;1110;M;17;10
2020;1110;M;18;16
2020;1110;M;19;11
2020;1110;M;20;2
2020;1200;F;1;4
2020;1200;F;7;1
2020;1200;F;8;1
2020;1200;F;9;7
2020;1200;F;10;3
2020;1200;F;11;15
2020;1200;F;12;17
2020;1200;F;13;36
2020;1200;F;14;46
2020;1200;F;15;64
2020;1200;F;16;90
2020;1200;F;17;165
2020;1200;F;18;243
2020;1200;F;19;285
2020;1200;F;20;194
2020;1200;M;1;4
2020;1200;M;4;1
2020;1200;M;5;2
2020;1200;M;6;2
2020;1200;M;7;1
2020;1200;M;8;4
2020;1200;M;9;7
2020;1200;M;10;11
2020;1200;M;11;18
2020;1200;M;12;37
2020;1200;M;13;59
2020;1200;M;14;66
2020;1200;M;15;97
2020;1200;M;16;114
2020;1200;M;17;127
2020;1200;M;18;186
2020;1200;M;19;145
2020;1200;M;20;68
2020;1301;F;1;2
2020;1301;F;3;1
2020;1301;F;5;1
2020;1301;F;6;1
2020;1301;F;7;1
2020;1301;F;9;1
2020;1301;F;10;2
2020;1301;F;11;12
2020;1301;F;12;17
2020;1301;F;13;28
2020;1301;F;14;26
2020;1301;F;15;46
2020;1301;F;16;93
2020;1301;F;17;146
2020;1301;F;18;200
2020;1301;F;19;185
2020;1301;F;20;104
2020;1301;M;1;4
2020;1301;M;4;2
2020;1301;M;6;2
2020;1301;M;7;4
2020;1301;M;8;1
2020;1301;M;9;2
2020;1301;M;10;3
2020;1301;M;11;9
2020;1301;M;12;26
2020;1301;M;13;22
2020;1301;M;14;42
2020;1301;M;15;66
2020;1301;M;16;86
2020;1301;M;17;143
2020;1301;M;18;177
2020;1301;M;19;130
2020;1301;M;20;39
2020;1302;F;3;1
2020;1302;F;11;1
2020;1302;F;12;2
2020;1302;F;13;2
2020;1302;F;14;4
2020;1302;F;15;5
2020;1302;F;16;8
2020;1302;F;17;13
2020;1302;F;18;20
2020;1302;F;19;24
2020;1302;F;20;7
2020;1302;M;6;1
2020;1302;M;7;1
2020;1302;M;8;2
2020;1302;M;10;2
2020;1302;M;11;2
2020;1302;M;12;3
2020;1302;M;13;4
2020;1302;M;14;7
2020;1302;M;15;5
2020;1302;M;16;17
2020;1302;M;17;10
2020;1302;M;18;18
2020;1302;M;19;9
2020;1302;M;20;3
2020;1303;F;1;1
2020;1303;F;5;1
2020;1303;F;6;1
2020;1303;F;8;1
2020;1303;F;9;1
2020;1303;F;10;4
2020;1303;F;12;2
2020;1303;F;13;3
2020;1303;F;14;6
2020;1303;F;15;17
2020;1303;F;16;37
2020;1303;F;17;41
2020;1303;F;18;50
2020;1303;F;19;53
2020;1303;F;20;30
2020;1303;M;1;1
2020;1303;M;4;2
2020;1303;M;5;2
2020;1303;M;7;1
2020;1303;M;8;3
2020;1303;M;10;2
2020;1303;M;11;5
2020;1303;M;12;7
2020;1303;M;13;15
2020;1303;M;14;19
2020;1303;M;15;27
2020;1303;M;16;40
2020;1303;M;17;42
2020;1303;M;18;60
2020;1303;M;19;38
2020;1303;M;20;11
2020;1304;F;7;1
2020;1304;F;8;1
2020;1304;F;10;2
2020;1304;F;11;1
2020;1304;F;12;1
2020;1304;F;13;2
2020;1304;F;14;6
2020;1304;F;15;15
2020;1304;F;16;15
2020;1304;F;17;26
2020;1304;F;18;27
2020;1304;F;19;31
2020;1304;F;20;15
2020;1304;M;4;1
2020;1304;M;9;3
2020;1304;M;10;2
2020;1304;M;11;3
2020;1304;M;12;8
2020;1304;M;13;7
2020;1304;M;14;6
2020;1304;M;15;15
2020;1304;M;16;28
2020;1304;M;17;20
2020;1304;M;18;28
2020;1304;M;19;15
2020;1304;M;20;10
2020;1305;F;8;1
2020;1305;F;10;4
2020;1305;F;12;5
2020;1305;F;13;5
2020;1305;F;14;3
2020;1305;F;15;4
2020;1305;F;16;5
2020;1305;F;17;7
2020;1305;F;18;14
2020;1305;F;19;16
2020;1305;F;20;7
2020;1305;M;5;1
2020;1305;M;11;1
2020;1305;M;12;4
2020;1305;M;13;5
2020;1305;M;14;7
2020;1305;M;15;7
2020;1305;M;16;13
2020;1305;M;17;7
2020;1305;M;18;14
2020;1305;M;19;9
2020;1305;M;20;3
2020;1400;F;1;3
2020;1400;F;2;1
2020;1400;F;4;1
2020;1400;F;8;1
2020;1400;F;9;1
2020;1400;F;10;2
2020;1400;F;11;3
2020;1400;F;12;10
2020;1400;F;13;5
2020;1400;F;14;26
2020;1400;F;15;24
2020;1400;F;16;39
2020;1400;F;17;56
2020;1400;F;18;91
2020;1400;F;19;98
2020;1400;F;20;56
2020;1400;M;1;4
2020;1400;M;2;1
2020;1400;M;5;2
2020;1400;M;6;1
2020;1400;M;9;5
2020;1400;M;10;5
2020;1400;M;11;10
2020;1400;M;12;18
2020;1400;M;13;32
2020;1400;M;14;27
2020;1400;M;15;35
2020;1400;M;16;54
2020;1400;M;17;69
2020;1400;M;18;70
2020;1400;M;19;55
2020;1400;M;20;28
2020;1501;F;8;1
2020;1501;F;11;2
2020;1501;F;13;2
2020;1501;F;14;6
2020;1501;F;15;9
2020;1501;F;16;9
2020;1501;F;17;22
2020;1501;F;18;23
2020;1501;F;19;29
2020;1501;F;20;15
2020;1501;M;5;1
2020;1501;M;10;2
2020;1501;M;11;2
2020;1501;M;12;1
2020;1501;M;13;3
2020;1501;M;14;12
2020;1501;M;15;11
2020;1501;M;16;13
2020;1501;M;17;15
2020;1501;M;18;23
2020;1501;M;19;12
2020;1501;M;20;8
2020;1502;F;1;1
2020;1502;F;9;1
2020;1502;F;11;4
2020;1502;F;12;2
2020;1502;F;13;3
2020;1502;F;14;3
2020;1502;F;15;5
2020;1502;F;16;7
2020;1502;F;17;13
2020;1502;F;18;24
2020;1502;F;19;22
2020;1502;F;20;11
2020;1502;M;5;2
2020;1502;M;7;1
2020;1502;M;8;1
2020;1502;M;12;3
2020;1502;M;13;6
2020;1502;M;14;4
2020;1502;M;15;12
2020;1502;M;16;13
2020;1502;M;17;11
2020;1502;M;18;13
2020;1502;M;19;11
2020;1502;M;20;4
2020;1503;F;9;2
2020;1503;F;11;1
2020;1503;F;13;4
2020;1503;F;14;6
2020;1503;F;15;4
2020;1503;F;16;5
2020;1503;F;17;9
2020;1503;F;18;9
2020;1503;F;19;12
2020;1503;F;20;11
2020;1503;M;3;1
2020;1503;M;5;1
2020;1503;M;11;3
2020;1503;M;12;1
2020;1503;M;13;5
2020;1503;M;14;4
2020;1503;M;15;4
2020;1503;M;16;11
2020;1503;M;17;11
2020;1503;M;18;14
2020;1503;M;19;10
2020;1503;M;20;2
2020;1600;F;12;1
2020;1600;F;13;2
2020;1600;F;14;1
2020;1600;F;15;4
2020;1600;F;16;5
2020;1600;F;17;6
2020;1600;F;18;24
2020;1600;F;19;17
2020;1600;F;20;6
2020;1600;M;4;1
2020;1600;M;12;3
2020;1600;M;13;3
2020;1600;M;14;3
2020;1600;M;15;8
2020;1600;M;16;9
2020;1600;M;17;16
2020;1600;M;18;20
2020;1600;M;19;14
2020;1600;M;20;3
2020;1721;F;1;4
2020;1721;F;5;1
2020;1721;F;6;2
2020;1721;F;7;1
2020;1721;F;8;3
2020;1721;F;9;3
2020;1721;F;10;8
2020;1721;F;11;4
2020;1721;F;12;20
2020;1721;F;13;14
2020;1721;F;14;24
2020;1721;F;15;38
2020;1721;F;16;54
2020;1721;F;17;100
2020;1721;F;18;136
2020;1721;F;19;128
2020;1721;F;20;101
2020;1721;M;1;2
2020;1721;M;4;3
2020;1721;M;5;4
2020;1721;M;6;2
2020;1721;M;7;2
2020;1721;M;8;2
2020;1721;M;9;3
2020;1721;M;10;5
2020;1721;M;11;19
2020;1721;M;12;22
2020;1721;M;13;25
2020;1721;M;14;39
2020;1721;M;15;59
2020;1721;M;16;76
2020;1721;M;17;103
2020;1721;M;18;111
2020;1721;M;19;73
2020;1721;M;20;38
2020;1722;F;1;1
2020;1722;F;9;2
2020;1722;F;10;7
2020;1722;F;11;3
2020;1722;F;12;4
2020;1722;F;13;2
2020;1722;F;14;13
2020;1722;F;15;15
2020;1722;F;16;23
2020;1722;F;17;36
2020;1722;F;18;50
2020;1722;F;19;38
2020;1722;F;20;26
2020;1722;M;1;1
2020;1722;M;3;1
2020;1722;M;10;1
2020;1722;M;11;2
2020;1722;M;12;10
2020;1722;M;13;8
2020;1722;M;14;16
2020;1722;M;15;31
2020;1722;M;16;35
2020;1722;M;17;36
2020;1722;M;18;50
2020;1722;M;19;29
2020;1722;M;20;8
2020;1723;F;1;2
2020;1723;F;4;1
2020;1723;F;8;1
2020;1723;F;9;2
2020;1723;F;11;2
2020;1723;F;12;6
2020;1723;F;13;8
2020;1723;F;14;11
2020;1723;F;15;20
2020;1723;F;16;24
2020;1723;F;17;51
2020;1723;F;18;69
2020;1723;F;19;73
2020;1723;F;20;34
2020;1723;M;1;4
2020;1723;M;3;1
2020;1723;M;4;2
2020;1723;M;6;3
2020;1723;M;7;3
2020;1723;M;8;2
2020;1723;M;9;6
2020;1723;M;10;1
2020;1723;M;11;6
2020;1723;M;12;18
2020;1723;M;13;19
2020;1723;M;14;22
2020;1723;M;15;38
2020;1723;M;16;45
2020;1723;M;17;57
2020;1723;M;18;55
2020;1723;M;19;32
2020;1723;M;20;15
2020;1724;F;1;2
2020;1724;F;7;2
2020;1724;F;10;2
2020;1724;F;11;5
2020;1724;F;12;2
2020;1724;F;13;2
2020;1724;F;14;12
2020;1724;F;15;12
2020;1724;F;16;17
2020;1724;F;17;21
2020;1724;F;18;49
2020;1724;F;19;32
2020;1724;F;20;14
2020;1724;M;1;2
2020;1724;M;4;3
2020;1724;M;6;1
2020;1724;M;7;1
2020;1724;M;9;2
2020;1724;M;10;5
2020;1724;M;11;7
2020;1724;M;12;9
2020;1724;M;13;6
2020;1724;M;14;11
2020;1724;M;15;18
2020;1724;M;16;17
2020;1724;M;17;28
2020;1724;M;18;20
2020;1724;M;19;10
2020;1724;M;20;7
2020;1725;F;1;2
2020;1725;F;8;1
2020;1725;F;9;1
2020;1725;F;11;1
2020;1725;F;12;5
2020;1725;F;13;4
2020;1725;F;14;11
2020;1725;F;15;18
2020;1725;F;16;21
2020;1725;F;17;34
2020;1725;F;18;48
2020;1725;F;19;45
2020;1725;F;20;20
2020;1725;M;1;1
2020;1725;M;6;1
2020;1725;M;7;2
2020;1725;M;9;5
2020;1725;M;11;5
2020;1725;M;12;6
2020;1725;M;13;8
2020;1725;M;14;15
2020;1725;M;15;21
2020;1725;M;16;21
2020;1725;M;17;37
2020;1725;M;18;36
2020;1725;M;19;17
2020;1725;M;20;6
2020;1726;F;1;2
2020;1726;F;6;1
2020;1726;F;8;1
2020;1726;F;9;3
2020;1726;F;10;2
2020;1726;F;11;2
2020;1726;F;12;4
2020;1726;F;13;7
2020;1726;F;14;15
2020;1726;F;15;30
2020;1726;F;16;22
2020;1726;F;17;34
2020;1726;F;18;73
2020;1726;F;19;62
2020;1726;F;20;36
2020;1726;M;5;1
2020;1726;M;6;1
2020;1726;M;9;1
2020;1726;M;10;1
2020;1726;M;11;4
2020;1726;M;12;14
2020;1726;M;13;16
2020;1726;M;14;16
2020;1726;M;15;37
2020;1726;M;16;39
2020;1726;M;17;53
2020;1726;M;18;47
2020;1726;M;19;23
2020;1726;M;20;10
2020;1727;F;4;1
2020;1727;F;6;1
2020;1727;F;8;1
2020;1727;F;9;1
2020;1727;F;11;3
2020;1727;F;12;5
2020;1727;F;13;10
2020;1727;F;14;9
2020;1727;F;15;11
2020;1727;F;16;26
2020;1727;F;17;32
2020;1727;F;18;48
2020;1727;F;19;55
2020;1727;F;20;27
2020;1727;M;1;2
2020;1727;M;7;1
2020;1727;M;8;2
2020;1727;M;9;3
2020;1727;M;10;2
2020;1727;M;11;2
2020;1727;M;12;5
2020;1727;M;13;10
2020;1727;M;14;25
2020;1727;M;15;18
2020;1727;M;16;31
2020;1727;M;17;47
2020;1727;M;18;47
2020;1727;M;19;30
2020;1727;M;20;14
2020;1728;F;1;2
2020;1728;F;2;1
2020;1728;F;4;1
2020;1728;F;6;1
2020;1728;F;10;1
2020;1728;F;11;4
2020;1728;F;12;5
2020;1728;F;13;8
2020;1728;F;14;17
2020;1728;F;15;24
2020;1728;F;16;32
2020;1728;F;17;59
2020;1728;F;18;78
2020;1728;F;19;73
2020;1728;F;20;55
2020;1728;M;1;5
2020;1728;M;4;1
2020;1728;M;5;2
2020;1728;M;6;1
2020;1728;M;8;4
2020;1728;M;9;1
2020;1728;M;10;6
2020;1728;M;11;3
2020;1728;M;12;16
2020;1728;M;13;16
2020;1728;M;14;21
2020;1728;M;15;41
2020;1728;M;16;54
2020;1728;M;17;65
2020;1728;M;18;63
2020;1728;M;19;32
2020;1728;M;20;15
2020;1841;F;13;1
2020;1841;F;14;1
2020;1841;F;15;3
2020;1841;F;16;4
2020;1841;F;17;7
2020;1841;F;18;5
2020;1841;F;19;4
2020;1841;F;20;6
2020;1841;M;7;1
2020;1841;M;9;2
2020;1841;M;11;1
2020;1841;M;12;2
2020;1841;M;13;3
2020;1841;M;14;2
2020;1841;M;15;5
2020;1841;M;16;5
2020;1841;M;17;5
2020;1841;M;18;4
2020;1841;M;19;10
2020;1841;M;20;1
2020;1842;F;12;1
2020;1842;F;13;1
2020;1842;F;14;1
2020;1842;F;15;1
2020;1842;F;16;4
2020;1842;F;17;2
2020;1842;F;18;9
2020;1842;F;19;11
2020;1842;F;20;8
2020;1842;M;6;1
2020;1842;M;11;1
2020;1842;M;13;2
2020;1842;M;14;2
2020;1842;M;15;4
2020;1842;M;16;6
2020;1842;M;17;6
2020;1842;M;18;6
2020;1842;M;19;4
2020;1842;M;20;1
2020;1843;F;5;1
2020;1843;F;15;1
2020;1843;F;16;7
2020;1843;F;17;3
2020;1843;F;18;7
2020;1843;F;19;12
2020;1843;F;20;6
2020;1843;M;4;1
2020;1843;M;12;2
2020;1843;M;13;2
2020;1843;M;14;2
2020;1843;M;15;6
2020;1843;M;16;5
2020;1843;M;17;4
2020;1843;M;18;13
2020;1843;M;19;4
2020;1843;M;20;4
2020;1844;F;8;1
2020;1844;F;10;1
2020;1844;F;11;1
2020;1844;F;13;3
2020;1844;F;14;4
2020;1844;F;15;5
2020;1844;F;16;5
2020;1844;F;17;10
2020;1844;F;18;12
2020;1844;F;19;11
2020;1844;F;20;3
2020;1844;M;1;1
2020;1844;M;5;1
2020;1844;M;8;2
2020;1844;M;10;1
2020;1844;M;11;1
2020;1844;M;12;2
2020;1844;M;13;6
2020;1844;M;14;7
2020;1844;M;15;6
2020;1844;M;16;13
2020;1844;M;17;15
2020;1844;M;18;13
2020;1844;M;19;9
2020;1844;M;20;5
2020;1845;F;1;2
2020;1845;F;9;1
2020;1845;F;10;1
2020;1845;F;11;5
2020;1845;F;12;1
2020;1845;F;13;3
2020;1845;F;14;6
2020;1845;F;15;7
2020;1845;F;16;10
2020;1845;F;17;13
2020;1845;F;18;19
2020;1845;F;19;18
2020;1845;F;20;10
2020;1845;M;8;1
2020;1845;M;11;1
2020;1845;M;12;3
2020;1845;M;13;3
2020;1845;M;14;5
2020;1845;M;15;15
2020;1845;M;16;14
2020;1845;M;17;19
2020;1845;M;18;9
2020;1845;M;19;14
2020;1845;M;20;3
2020;1846;F;1;1
2020;1846;F;8;1
2020;1846;F;11;2
2020;1846;F;13;3
2020;1846;F;14;2
2020;1846;F;15;4
2020;1846;F;16;9
2020;1846;F;17;8
2020;1846;F;18;19
2020;1846;F;19;19
2020;1846;F;20;9
2020;1846;M;1;1
2020;1846;M;7;1
2020;1846;M;9;1
2020;1846;M;11;1
2020;1846;M;12;1
2020;1846;M;13;1
2020;1846;M;14;7
2020;1846;M;15;5
2020;1846;M;16;10
2020;1846;M;17;14
2020;1846;M;18;13
2020;1846;M;19;11
2020;1846;M;20;6
2020;1847;F;12;1
2020;1847;F;13;2
2020;1847;F;14;3
2020;1847;F;15;1
2020;1847;F;16;8
2020;1847;F;17;5
2020;1847;F;18;9
2020;1847;F;19;5
2020;1847;F;20;3
2020;1847;M;1;1
2020;1847;M;10;1
2020;1847;M;11;1
2020;1847;M;12;4
2020;1847;M;13;4
2020;1847;M;14;1
2020;1847;M;15;6
2020;1847;M;16;5
2020;1847;M;17;6
2020;1847;M;18;11
2020;1847;M;19;5
2020;1848;F;1;1
2020;1848;F;7;1
2020;1848;F;8;1
2020;1848;F;9;1
2020;1848;F;11;1
2020;1848;F;12;6
2020;1848;F;13;5
2020;1848;F;14;12
2020;1848;F;15;10
2020;1848;F;16;25
2020;1848;F;17;37
2020;1848;F;18;63
2020;1848;F;19;56
2020;1848;F;20;23
2020;1848;M;1;1
2020;1848;M;5;2
2020;1848;M;6;1
2020;1848;M;8;1
2020;1848;M;9;2
2020;1848;M;10;3
2020;1848;M;11;4
2020;1848;M;12;12
2020;1848;M;13;8
2020;1848;M;14;10
2020;1848;M;15;22
2020;1848;M;16;18
2020;1848;M;17;24
2020;1848;M;18;38
2020;1848;M;19;25
2020;1848;M;20;9
2020;1849;F;1;1
2020;1849;F;8;1
2020;1849;F;9;1
2020;1849;F;10;2
2020;1849;F;12;4
2020;1849;F;13;1
2020;1849;F;14;7
2020;1849;F;15;6
2020;1849;F;16;11
2020;1849;F;17;18
2020;1849;F;18;27
2020;1849;F;19;26
2020;1849;F;20;11
2020;1849;M;1;1
2020;1849;M;11;2
2020;1849;M;12;4
2020;1849;M;13;5
2020;1849;M;14;12
2020;1849;M;15;11
2020;1849;M;16;17
2020;1849;M;17;21
2020;1849;M;18;18
2020;1849;M;19;21
2020;1849;M;20;4
2020;1850;F;1;1
2020;1850;F;5;2
2020;1850;F;11;2
2020;1850;F;12;1
2020;1850;F;13;3
2020;1850;F;14;1
2020;1850;F;15;2
2020;1850;F;16;10
2020;1850;F;17;12
2020;1850;F;18;21
2020;1850;F;19;42
2020;1850;F;20;7
2020;1850;M;1;1
2020;1850;M;11;2
2020;1850;M;12;8
2020;1850;M;13;4
2020;1850;M;14;11
2020;1850;M;15;14
2020;1850;M;16;11
2020;1850;M;17;24
2020;1850;M;18;29
2020;1850;M;19;14
2020;1850;M;20;2
2020;1851;F;1;1
2020;1851;F;12;3
2020;1851;F;13;3
2020;1851;F;14;3
2020;1851;F;15;3
2020;1851;F;16;5
2020;1851;F;17;9
2020;1851;F;18;15
2020;1851;F;19;20
2020;1851;F;20;8
2020;1851;M;4;1
2020;1851;M;7;1
2020;1851;M;11;1
2020;1851;M;12;2
2020;1851;M;13;6
2020;1851;M;14;5
2020;1851;M;15;10
2020;1851;M;16;4
2020;1851;M;17;10
2020;1851;M;18;12
2020;1851;M;19;7
2020;1851;M;20;2
2020;1901;F;1;2
2020;1901;F;3;1
2020;1901;F;6;1
2020;1901;F;8;1
2020;1901;F;10;4
2020;1901;F;11;4
2020;1901;F;12;4
2020;1901;F;13;5
2020;1901;F;14;15
2020;1901;F;15;26
2020;1901;F;16;44
2020;1901;F;17;53
2020;1901;F;18;87
2020;1901;F;19;80
2020;1901;F;20;40
2020;1901;M;1;1
2020;1901;M;3;1
2020;1901;M;4;1
2020;1901;M;5;2
